experiment,algorithm,beta,best_alpha,best_div_score,best_div_external,best_div_internal,dim,l,f,m,graph_seed,iter,alg_duration,cge_duration
3,deepWalk,1.3,1.75,0.0062333876262302213,0.007509555808027828,0.0049572194444326145,128,200,0,diameter,exp3_network_seed25_param1_3.dat,1607666292,00:07:53.514799,00:00:11.732546
3,deepWalk,1.3,1.75,0.0047101784696424436,0.0057981523212914145,0.0036222046179934719,128,200,0,diameter,exp3_network_seed26_param1_3.dat,1607666292,00:07:50.394387,00:00:12.155100
3,deepWalk,1.3,1.75,0.0071673573842010955,0.0081662044231255188,0.0061685103452766713,128,200,0,diameter,exp3_network_seed27_param1_3.dat,1607666292,00:07:54.861835,00:00:12.003941
3,deepWalk,1.3,1.75,0.0061546042565664358,0.0061899501403292374,0.006119258372803635,128,200,0,diameter,exp3_network_seed28_param1_3.dat,1607666292,00:07:54.433279,00:00:11.904510
3,deepWalk,1.3,1.75,0.0078452851185906378,0.0088601662915667664,0.0068304039456145108,128,200,0,diameter,exp3_network_seed29_param1_3.dat,1607666292,00:07:57.523420,00:00:11.870820
3,deepWalk,1.1,1.75,0.0066616696434021044,0.0082631514459776574,0.0050601878408265523,128,200,0,diameter,exp3_network_seed2_param1_1.dat,1607666292,00:07:54.925572,00:00:11.934561
3,deepWalk,1.4,1.5,0.0062477906003459314,0.006342330235404735,0.0061532509652871279,128,200,0,diameter,exp3_network_seed30_param1_4.dat,1607666292,00:07:53.451717,00:00:12.022158
3,deepWalk,1.4,1.75,0.012020737681652965,0.012166391301999032,0.011875084061306898,128,200,0,diameter,exp3_network_seed31_param1_4.dat,1607666292,00:07:56.238782,00:00:11.663506
3,deepWalk,1.6,2,0.0062610155858462231,0.007039639483244345,0.0054823916884481011,128,200,0,diameter,exp3_network_seed55_param1_6.dat,1607666233,00:07:43.966776,00:00:11.825961
3,deepWalk,1.6,2,0.0076219851330149319,0.0089665446839448035,0.0062774255820850595,128,200,0,diameter,exp3_network_seed56_param1_6.dat,1607666233,00:07:45.253908,00:00:11.814563
3,deepWalk,1.6,1.75,0.0093791881676601324,0.0090475979848916119,0.0097107783504286511,128,200,0,diameter,exp3_network_seed57_param1_6.dat,1607666233,00:07:39.043312,00:00:11.577941
3,deepWalk,1.6,1.75,0.0097594381520317,0.010610744482512412,0.0089081318215509884,128,200,0,diameter,exp3_network_seed58_param1_6.dat,1607666233,00:07:43.308018,00:00:11.745380
3,deepWalk,1.6,1.75,0.01047185458661762,0.012446726621637524,0.0084969825515977156,128,200,0,diameter,exp3_network_seed59_param1_6.dat,1607666233,00:07:43.325217,00:00:11.885901
3,deepWalk,1.1,1.75,0.0036472672921761258,0.004886337422976797,0.0024081971613754546,128,200,0,diameter,exp3_network_seed5_param1_1.dat,1607666233,00:07:43.556253,00:00:11.711847
3,deepWalk,1.7,1.5,0.0093349081647885763,0.0090229585667501132,0.00964685776282704,128,200,0,diameter,exp3_network_seed60_param1_7.dat,1607666233,00:07:38.348484,00:00:11.449979
3,deepWalk,1.7,1.5,0.0097639333624873169,0.00840820765256437,0.011119659072410266,128,200,0,diameter,exp3_network_seed61_param1_7.dat,1607666233,00:07:36.334134,00:00:11.365004
3,deepWalk,1.7,1.75,0.010488727071739864,0.010489595910550837,0.010487858232928889,128,200,0,diameter,exp3_network_seed62_param1_7.dat,1607666233,00:07:41.728550,00:00:11.720899
3,deepWalk,1.7,1.5,0.010237162738877929,0.0087536825502033139,0.011720642927552542,128,200,0,diameter,exp3_network_seed63_param1_7.dat,1607666233,00:07:47.643909,00:00:11.645906
3,deepWalk,1.7,1.75,0.010558834188596686,0.0088138545143277239,0.012303813862865647,128,200,0,diameter,exp3_network_seed64_param1_7.dat,1607666233,00:07:42.931865,00:00:11.353378
3,deepWalk,1.7,1.5,0.011199547510873009,0.010026849060855051,0.012372245960890968,128,200,0,diameter,exp3_network_seed65_param1_7.dat,1607666233,00:07:37.588487,00:00:11.501835
3,deepWalk,1.7,1.5,0.01028034250019124,0.0098337799551008031,0.01072690504528168,128,200,0,diameter,exp3_network_seed66_param1_7.dat,1607666233,00:07:35.049256,00:00:11.559448
3,deepWalk,1.7,1.75,0.013130393252522733,0.013307328002744975,0.012953458502300492,128,200,0,diameter,exp3_network_seed67_param1_7.dat,1607666233,00:07:36.759794,00:00:11.497597
3,deepWalk,1.7,1.5,0.011839483230680941,0.011632856566539042,0.01204610989482284,128,200,0,diameter,exp3_network_seed68_param1_7.dat,1607666233,00:07:38.544927,00:00:11.657
3,deepWalk,1.7,1.75,0.0095924203356830291,0.009211310308400434,0.0099735303629656241,128,200,0,diameter,exp3_network_seed69_param1_7.dat,1607666233,00:07:41.949130,00:00:11.557498
3,deepWalk,1.1,1.75,0.0049278269416799109,0.0051827160118418387,0.0046729378715179839,128,200,0,diameter,exp3_network_seed6_param1_1.dat,1607666233,00:07:37.816979,00:00:12.120758
3,deepWalk,1.8,1.75,0.010967936831239193,0.010563759681926521,0.011372113980551863,128,200,0,diameter,exp3_network_seed70_param1_8.dat,1607666233,00:07:44.883133,00:00:11.567905
3,deepWalk,1.8,1.5,0.012077684975286086,0.01201806717418958,0.012137302776382594,128,200,0,diameter,exp3_network_seed71_param1_8.dat,1607666233,00:07:38.432032,00:00:11.609186
3,deepWalk,1.8,1.5,0.011329354656024491,0.011142554320753187,0.011516154991295796,128,200,0,diameter,exp3_network_seed72_param1_8.dat,1607666233,00:07:40.470158,00:00:11.390935
3,deepWalk,1.8,1.5,0.0090387242356784712,0.0088150706136476045,0.0092623778577093363,128,200,0,diameter,exp3_network_seed73_param1_8.dat,1607666233,00:07:42.454911,00:00:11.535369
3,deepWalk,1.8,1.5,0.012515071380873023,0.010839237238604253,0.014190905523141794,128,200,0,diameter,exp3_network_seed74_param1_8.dat,1607666233,00:07:43.334732,00:00:11.512924
3,deepWalk,1.8,1.25,0.012232466017670791,0.0076817481664247329,0.016783183868916848,128,200,0,diameter,exp3_network_seed75_param1_8.dat,1607666233,00:07:42.363180,00:00:11.443496
3,deepWalk,1.8,1.75,0.010402059265447242,0.0084788721200931127,0.012325246410801374,128,200,0,diameter,exp3_network_seed76_param1_8.dat,1607666233,00:07:45.445537,00:00:11.440163
3,deepWalk,1.8,1.75,0.010452525820229683,0.011980093221265477,0.0089249584191938916,128,200,0,diameter,exp3_network_seed77_param1_8.dat,1607666233,00:07:42.978819,00:00:11.987085
3,deepWalk,1.8,1.5,0.011272575789589824,0.0092892435790376537,0.013255908000141993,128,200,0,diameter,exp3_network_seed78_param1_8.dat,1607666622,00:07:51.046104,00:00:11.756302
3,deepWalk,1.8,1.5,0.011152293299875878,0.0084294680918155125,0.013875118507936244,128,200,0,diameter,exp3_network_seed79_param1_8.dat,1607666622,00:07:55.267791,00:00:11.766297
3,deepWalk,1.1,2,0.0059357721170947573,0.0067930390506399157,0.0050785051835495988,128,200,0,diameter,exp3_network_seed7_param1_1.dat,1607666622,00:08:04.740359,00:00:12.278566
3,deepWalk,1.9,1.5,0.012224589623483179,0.010143262580673561,0.014305916666292797,128,200,0,diameter,exp3_network_seed80_param1_9.dat,1607666622,00:07:57.213075,00:00:11.471007
3,deepWalk,1.9,1.75,0.012604744727780608,0.011604229635618616,0.013605259819942598,128,200,0,diameter,exp3_network_seed81_param1_9.dat,1607666622,00:08:03.732961,00:00:11.920817
3,deepWalk,1.9,1.25,0.010943325338725869,0.0069475308007509477,0.014939119876700789,128,200,0,diameter,exp3_network_seed82_param1_9.dat,1607666622,00:07:51.894942,00:00:11.622575
3,deepWalk,1.9,1.75,0.0092637012383926121,0.00714901138773987,0.011378391089045354,128,200,0,diameter,exp3_network_seed83_param1_9.dat,1607666622,00:07:57.920336,00:00:11.902270
3,deepWalk,1.9,2,0.011655386259976686,0.010929111610219798,0.012381660909733576,128,200,0,diameter,exp3_network_seed84_param1_9.dat,1607666622,00:07:56.169269,00:00:13.881877
3,deepWalk,1.9,1.5,0.013600064174945387,0.010263959163675845,0.016936169186214926,128,200,0,diameter,exp3_network_seed85_param1_9.dat,1607666622,00:07:58.950654,00:00:11.658046
3,deepWalk,1.9,1.5,0.00846972332348286,0.0060952342984408828,0.010844212348524836,128,200,0,diameter,exp3_network_seed86_param1_9.dat,1607666622,00:08:04.217279,00:00:11.808535
3,deepWalk,1.9,1.5,0.013353601776785903,0.011688739617091616,0.015018463936480191,128,200,0,diameter,exp3_network_seed87_param1_9.dat,1607666622,00:07:54.359241,00:00:11.836538
3,deepWalk,1.9,1.5,0.010715762149051043,0.0066002367477326455,0.014831287550369438,128,200,0,diameter,exp3_network_seed88_param1_9.dat,1607666622,00:08:02.678636,00:00:11.593093
3,deepWalk,1.9,1.5,0.01178868309949626,0.0085914657163981435,0.014985900482594374,128,200,0,diameter,exp3_network_seed89_param1_9.dat,1607666622,00:08:02.442354,00:00:12.736009
3,deepWalk,1.1,1.75,0.00413689019311494,0.0045925122451521642,0.0036812681410777152,128,200,0,diameter,exp3_network_seed8_param1_1.dat,1607666622,00:07:55.905529,00:00:11.759895
3,deepWalk,2,1.75,0.013921324458785279,0.011271413896382237,0.016571235021188322,128,200,0,diameter,exp3_network_seed90_param2_0.dat,1607666622,00:07:57.769955,00:00:11.518139
3,deepWalk,2,1.75,0.0095723633357277186,0.008581803605247882,0.010562923066207555,128,200,0,diameter,exp3_network_seed91_param2_0.dat,1607666622,00:07:56.434335,00:00:11.997620
3,deepWalk,2,1.5,0.012874741736606611,0.010218580400657739,0.015530903072555481,128,200,0,diameter,exp3_network_seed92_param2_0.dat,1607666622,00:08:03.507002,00:00:11.782681
3,deepWalk,2,1.5,0.0095022812457364186,0.0073342758923162,0.011670286599156636,128,200,0,diameter,exp3_network_seed93_param2_0.dat,1607666622,00:08:01.907206,00:00:12.449581
3,deepWalk,2,1.5,0.01469683733396315,0.014311283725368293,0.015082390942558008,128,200,0,diameter,exp3_network_seed94_param2_0.dat,1607666622,00:08:04.227001,00:00:11.772970
3,deepWalk,2,1.75,0.011671978947114388,0.013337700889041067,0.010006257005187709,128,200,0,diameter,exp3_network_seed95_param2_0.dat,1607666622,00:08:02.731288,00:00:11.876937
3,deepWalk,2,1.5,0.014756012377323074,0.011397103738076571,0.018114921016569578,128,200,0,diameter,exp3_network_seed96_param2_0.dat,1607666622,00:08:02.496131,00:00:11.717350
3,deepWalk,2,1.75,0.011053768359235465,0.009513341135281881,0.012594195583189048,128,200,0,diameter,exp3_network_seed97_param2_0.dat,1607666622,00:07:52.311344,00:00:12.201500
3,deepWalk,2,1.5,0.012427763905252451,0.013113579873500309,0.011741947937004591,128,200,0,diameter,exp3_network_seed98_param2_0.dat,1607666622,00:08:01.201916,00:00:12.689528
3,deepWalk,2,1.25,0.012155605273566131,0.0071141318976443357,0.017197078649487926,128,200,0,diameter,exp3_network_seed99_param2_0.dat,1607666622,00:07:56.633234,00:00:11.573084
3,deepWalk,1.1,1.75,0.0048715020006750492,0.0055327830679161522,0.0042102209334339462,128,200,0,diameter,exp3_network_seed9_param1_1.dat,1607666622,00:08:06.466441,00:00:11.887469
3,deepWalk,1.6,2,0.0062650059752962419,0.0070477201943106426,0.0054822917562818421,128,200,0,diameter,exp3_network_seed55_param1_6.dat,1607666387,00:07:41.609822,00:00:12.008804
3,deepWalk,1.6,2,0.0077483846385291467,0.0091977458816048727,0.0062990233954534217,128,200,0,diameter,exp3_network_seed56_param1_6.dat,1607666387,00:07:38.854482,00:00:11.715483
3,deepWalk,1.6,1.75,0.0094900913343129861,0.0092142094238248737,0.0097659732448010968,128,200,0,diameter,exp3_network_seed57_param1_6.dat,1607666387,00:07:37.599256,00:00:11.886531
3,deepWalk,1.6,1.75,0.009770548427042041,0.010650869785503668,0.0088902270685804127,128,200,0,diameter,exp3_network_seed58_param1_6.dat,1607666387,00:07:42.572665,00:00:11.882602
3,deepWalk,1.6,1.75,0.010433363977657985,0.012349708978277833,0.0085170189770381374,128,200,0,diameter,exp3_network_seed59_param1_6.dat,1607666387,00:07:49.445647,00:00:11.939377
3,deepWalk,1.1,1.75,0.0035559102493698241,0.0046997933641795536,0.002412027134560095,128,200,0,diameter,exp3_network_seed5_param1_1.dat,1607666387,00:07:39.572692,00:00:11.999371
3,deepWalk,1.7,1.5,0.009479460888145351,0.00926821093066993,0.00969071084562077,128,200,0,diameter,exp3_network_seed60_param1_7.dat,1607666387,00:07:38.455994,00:00:11.807432
3,deepWalk,1.7,1.5,0.0097762764417980291,0.0083700792747263587,0.0111824736088697,128,200,0,diameter,exp3_network_seed61_param1_7.dat,1607666387,00:07:36.662750,00:00:11.646398
3,deepWalk,1.7,1.75,0.010575712799961287,0.010675763017943065,0.01047566258197951,128,200,0,diameter,exp3_network_seed62_param1_7.dat,1607666387,00:07:37.666055,00:00:12.062508
3,deepWalk,1.7,1.5,0.010244471114240705,0.0087191707941198775,0.011769771434361533,128,200,0,diameter,exp3_network_seed63_param1_7.dat,1607666387,00:07:41.658279,00:00:11.624554
3,deepWalk,1.7,1.75,0.010477483922917658,0.0086876173540277688,0.012267350491807548,128,200,0,diameter,exp3_network_seed64_param1_7.dat,1607666387,00:07:38.989227,00:00:11.764200
3,deepWalk,1.7,1.5,0.01118115999939121,0.010034799506152494,0.012327520492629926,128,200,0,diameter,exp3_network_seed65_param1_7.dat,1607666387,00:07:39.150005,00:00:11.699536
3,deepWalk,1.7,1.5,0.010292828412728033,0.00990958132630891,0.010676075499147154,128,200,0,diameter,exp3_network_seed66_param1_7.dat,1607666387,00:07:36.718458,00:00:11.990716
3,deepWalk,1.7,1.75,0.013173852211254004,0.013398137498241636,0.012949566924266369,128,200,0,diameter,exp3_network_seed67_param1_7.dat,1607666387,00:07:42.001775,00:00:11.930801
3,deepWalk,1.7,1.5,0.011909958365570638,0.01168202540874722,0.012137891322394054,128,200,0,diameter,exp3_network_seed68_param1_7.dat,1607666387,00:07:45.550405,00:00:11.870674
3,deepWalk,1.7,1.75,0.0096253173625815,0.0092497582744553962,0.010000876450707605,128,200,0,diameter,exp3_network_seed69_param1_7.dat,1607666387,00:07:42.515285,00:00:11.571240
3,deepWalk,1.1,1.75,0.0050197859935708841,0.0053456817555415917,0.0046938902316001774,128,200,0,diameter,exp3_network_seed6_param1_1.dat,1607666387,00:07:41.056023,00:00:12.141355
3,deepWalk,1.8,1.75,0.011053455364713402,0.010742076111214293,0.011364834618212511,128,200,0,diameter,exp3_network_seed70_param1_8.dat,1607666387,00:07:46.132174,00:00:11.577448
3,deepWalk,1.8,1.5,0.012222555024960063,0.012287285607528269,0.012157824442391857,128,200,0,diameter,exp3_network_seed71_param1_8.dat,1607666387,00:07:46.971588,00:00:11.697235
3,deepWalk,1.8,1.5,0.011357237410003244,0.011111881464912746,0.011602593355093742,128,200,0,diameter,exp3_network_seed72_param1_8.dat,1607666387,00:07:42.425939,00:00:11.854115
3,deepWalk,1.8,1.5,0.0090281334022475068,0.0087616041497490683,0.0092946626547459454,128,200,0,diameter,exp3_network_seed73_param1_8.dat,1607666387,00:07:52.018433,00:00:11.598842
3,deepWalk,1.8,1.5,0.012488879735353679,0.010817165037352309,0.014160594433355048,128,200,0,diameter,exp3_network_seed74_param1_8.dat,1607666387,00:07:40.085010,00:00:11.700609
3,deepWalk,1.8,1.25,0.012199963234264971,0.0076789710620450953,0.016720955406484848,128,200,0,diameter,exp3_network_seed75_param1_8.dat,1607666387,00:07:45.906963,00:00:11.563962
3,deepWalk,1.8,1.5,0.010364600051672765,0.008403562289520012,0.012325637813825516,128,200,0,diameter,exp3_network_seed76_param1_8.dat,1607666387,00:07:38.528197,00:00:11.781489
3,deepWalk,1.8,1.75,0.010441776599279227,0.011949597193665326,0.0089339560048931274,128,200,0,diameter,exp3_network_seed77_param1_8.dat,1607666387,00:07:45.971415,00:00:11.855379
3,deepWalk,1.6,2,0.0063319864220111252,0.0071936245423053768,0.0054703483017168727,128,200,0,diameter,exp3_network_seed55_param1_6.dat,1607666248,00:07:34.465795,00:00:11.784089
3,deepWalk,1.6,2,0.0076727036836977455,0.0090719082182006226,0.0062734991491948692,128,200,0,diameter,exp3_network_seed56_param1_6.dat,1607666248,00:07:38.558367,00:00:11.776340
3,deepWalk,1.6,1.75,0.0095011256385266109,0.009241537602379897,0.0097607136746733249,128,200,0,diameter,exp3_network_seed57_param1_6.dat,1607666248,00:07:36.648271,00:00:11.706596
3,deepWalk,1.6,1.75,0.0098009075758850751,0.010666353352680347,0.0089354617990898035,128,200,0,diameter,exp3_network_seed58_param1_6.dat,1607666248,00:07:37.970286,00:00:11.627955
3,deepWalk,1.6,1.75,0.01043534736158248,0.012368599201989147,0.008502095521175812,128,200,0,diameter,exp3_network_seed59_param1_6.dat,1607666248,00:07:38.228792,00:00:11.827791
3,deepWalk,1.1,1.75,0.0036796794244984181,0.0049554928197768928,0.002403866029219943,128,200,0,diameter,exp3_network_seed5_param1_1.dat,1607666248,00:07:33.284873,00:00:11.796355
3,deepWalk,1.7,1.5,0.0094499278126897526,0.0092270927270274,0.0096727628983521042,128,200,0,diameter,exp3_network_seed60_param1_7.dat,1607666248,00:07:38.090970,00:00:11.699433
3,deepWalk,1.7,1.5,0.009730890495250423,0.0083287838505721138,0.01113299713992873,128,200,0,diameter,exp3_network_seed61_param1_7.dat,1607666248,00:07:32.664859,00:00:11.679335
3,deepWalk,1.7,1.75,0.010584671036582151,0.010654676545660376,0.010514665527503925,128,200,0,diameter,exp3_network_seed62_param1_7.dat,1607666248,00:07:36.455078,00:00:11.638628
3,deepWalk,1.7,1.5,0.010154702187176491,0.0086024735321842162,0.011706930842168766,128,200,0,diameter,exp3_network_seed63_param1_7.dat,1607666248,00:07:36.269695,00:00:11.662919
3,deepWalk,1.7,1.75,0.010449614798920814,0.0086231159141887427,0.012276113683652884,128,200,0,diameter,exp3_network_seed64_param1_7.dat,1607666248,00:07:40.202574,00:00:11.695895
3,deepWalk,1.7,1.5,0.011292684628772035,0.010211842593006924,0.012373526664537147,128,200,0,diameter,exp3_network_seed65_param1_7.dat,1607666248,00:07:33.903012,00:00:11.647518
3,deepWalk,1.7,1.75,0.010282972411415523,0.0099251344175574109,0.010640810405273635,128,200,0,diameter,exp3_network_seed66_param1_7.dat,1607666248,00:07:40.257879,00:00:12.032964
3,deepWalk,1.7,1.75,0.013295483820093825,0.013647286111119851,0.012943681529067799,128,200,0,diameter,exp3_network_seed67_param1_7.dat,1607666248,00:07:33.473556,00:00:11.561387
3,deepWalk,1.7,1.5,0.011878082511900815,0.011650837379140629,0.012105327644661,128,200,0,diameter,exp3_network_seed68_param1_7.dat,1607666248,00:07:38.005089,00:00:11.849957
3,deepWalk,1.7,1.75,0.0096158675722735343,0.0091994812093088383,0.010032253935238232,128,200,0,diameter,exp3_network_seed69_param1_7.dat,1607666248,00:07:35.909319,00:00:11.625677
3,deepWalk,1.1,1.75,0.004988471826383181,0.0052526554439427057,0.0047242882088236564,128,200,0,diameter,exp3_network_seed6_param1_1.dat,1607666248,00:07:39.194829,00:00:12.166124
3,deepWalk,1.8,1.75,0.010954481765484842,0.010566493746609468,0.011342469784360217,128,200,0,diameter,exp3_network_seed70_param1_8.dat,1607666248,00:07:39.935321,00:00:11.648470
3,deepWalk,1.8,1.5,0.012073390013581509,0.012049898945208049,0.012096881081954969,128,200,0,diameter,exp3_network_seed71_param1_8.dat,1607666248,00:07:38.057202,00:00:11.645558
3,deepWalk,1.8,1.5,0.011360375468107954,0.011177315918019569,0.011543435018196338,128,200,0,diameter,exp3_network_seed72_param1_8.dat,1607666248,00:07:38.558319,00:00:11.785327
3,deepWalk,1.8,1.5,0.00901127867457319,0.0087422663688162018,0.0092802909803301782,128,200,0,diameter,exp3_network_seed73_param1_8.dat,1607666248,00:07:39.879010,00:00:11.690854
3,deepWalk,1.8,1.5,0.012423319722944097,0.010661930092939354,0.01418470935294884,128,200,0,diameter,exp3_network_seed74_param1_8.dat,1607666248,00:07:39.352298,00:00:11.472467
3,deepWalk,1.8,1.25,0.012251348342988386,0.0077911320407840368,0.016711564645192738,128,200,0,diameter,exp3_network_seed75_param1_8.dat,1607666248,00:07:36.989498,00:00:11.601378
3,deepWalk,1.8,1.5,0.010353626754985535,0.0083456021893799776,0.012361651320591093,128,200,0,diameter,exp3_network_seed76_param1_8.dat,1607666248,00:07:40.472176,00:00:11.801643
3,deepWalk,1.8,1.75,0.010441303592223124,0.01195314792577799,0.0089294592586682559,128,200,0,diameter,exp3_network_seed77_param1_8.dat,1607666248,00:07:42.519483,00:00:11.831789
3,deepWalk,1.6,2,0.0062897069980364729,0.0070970519065026915,0.0054823620895702542,128,200,0,diameter,exp3_network_seed55_param1_6.dat,1607666448,00:07:38.992941,00:00:11.787098
3,deepWalk,1.6,2,0.0077036793186936259,0.0091175111822301858,0.006289847455157066,128,200,0,diameter,exp3_network_seed56_param1_6.dat,1607666448,00:07:39.399738,00:00:11.738376
3,deepWalk,1.6,1.75,0.00947382435508068,0.0091824963609538728,0.0097651523492074885,128,200,0,diameter,exp3_network_seed57_param1_6.dat,1607666448,00:07:39.196828,00:00:11.631742
